,index,language,link,readme
227,0.0,C#,CodeHubApp/CodeHub,"['GitHub is home to over 40 million developers working together to host and review code, manage projects, and build software together.', '', '', 'CodeHub is the best way to browse and maintain your GitHub repositories on any iPhone, iPod Touch, and iPad device! Keep an eye on your projects with the ability to view everything from pull requests to commenting on individual file diffs in the latest change set. CodeHub brings GitHub to your finger tips in a sleek and efficient design.', ""Follow the project on twitter: @CodeHubApp\nFeature requests can be made on GitHub\nAdditional information can be found on the project's webpage"", '\xa0\xa0\xa0\xa0', ""Contributions are absolutely welcome! The project is built on Xamarin, a free C# framework for iOS applications. You'll need to download this to build the project."", 'CodeHub can see all organizations if they are granted access. GitHub, by default, disables third-party access for new organizations. Because of this, CodeHub has no knowledge that those organizations even exist. GitHub keeps that information from the app. There are several ways to correct this. If you own the organization follow these instructions. If you do not own the organization you can request access for CodeHub by following these instructions.', 'If these repositories belong to an organization then your problem is most likely due to the issue above. Please consult it for a remedy.', ""If they do not belong to an organization then something is not right. Please file a ticket.'"", 'Try the Gitter channel.', 'A lot of thanks to many who contribute to open-source projects. The following were instrumental to building this app:', '\n\nCodeHubApp<!--\n-->/<!--\n-->CodeHub\n', '\nCodeHub/README.md\n', 'Screenshots', 'Contributing', 'Troubleshooting', 'Credits', 'Join GitHub today', ""I Can't Find My Organization"", ""I Can't Find My Repository"", 'I need help!']"
228,1.0,C,Genymobile/scrcpy,"['GitHub is home to over 40 million developers working together to host and review code, manage projects, and build software together.', 'This application provides display and control of Android devices connected on\nUSB (or over TCP/IP). It does not require any root access.\nIt works on GNU/Linux, Windows and macOS.', '', 'It focuses on:', 'The Android device requires at least API 21 (Android 5.0).', 'Make sure you enabled adb debugging on your device(s).', 'On some devices, you also need to enable an additional option to\ncontrol it using keyboard and mouse.', ""On Linux, you typically need to build the app manually. Don't worry,\nit's not that hard."", 'A Snap package is available: scrcpy.', 'For Arch Linux, an AUR package is available: scrcpy.', 'For Gentoo, an Ebuild is available: scrcpy/.', 'For Windows, for simplicity, prebuilt archives with all the dependencies\n(including adb) are available:', 'You can also build the app manually.', 'The application is available in Homebrew. Just install it:', ""You need adb, accessible from your PATH. If you don't have it yet:"", 'You can also build the app manually.', 'Plug an Android device, and execute:', 'It accepts command-line arguments, listed by:', 'Sometimes, it is useful to mirror an Android device at a lower definition to\nincrease performance.', 'To limit both the width and height to some value (e.g. 1024):', 'The other dimension is computed to that the device aspect ratio is preserved.\nThat way, a device in 1920×1080 will be mirrored at 1024×576.', 'The default bit-rate is 8 Mbps. To change the video bitrate (e.g. to 2 Mbps):', 'On devices with Android &gt;= 10, the capture frame rate can be limited:', 'The device screen may be cropped to mirror only part of the screen.', 'This is useful for example to mirror only one eye of the Oculus Go:', 'If --max-size is also specified, resizing is applied after cropping.', 'It is possible to record the screen while mirroring:', 'To disable mirroring while recording:', '""Skipped frames"" are recorded, even if they are not displayed in real time (for\nperformance reasons). Frames are timestamped on the device, so packet delay\nvariation does not impact the recorded file.', 'Scrcpy uses adb to communicate with the device, and adb can connect to a\ndevice over TCP/IP:', 'It may be useful to decrease the bit-rate and the definition:', 'If several devices are listed in adb devices, you must specify the serial:', 'You can start several instances of scrcpy for several devices.', 'To connect to a remote device, it is possible to connect a local adb client to\na remote adb server (provided they use the same version of the adb\nprotocol):', 'From another terminal:', 'Like for wireless connections, it may be useful to reduce quality:', 'By default, the window title is the device model. It can be changed:', 'The initial window position and size may be specified:', 'To disable window decorations:', 'To keep the scrcpy window always on top:', 'The app may be started directly in fullscreen:', 'Fullscreen can then be toggled dynamically with Ctrl+f.', 'To disable controls (everything which can interact with the device: input keys,\nmouse events, drag&amp;drop files):', 'It is possible to turn the device screen off while mirroring on start with a\ncommand-line option:', 'Or by pressing Ctrl+o at any time.', 'To turn it back on, press POWER (or Ctrl+p).', 'By default, to minimize latency, scrcpy always renders the last decoded frame\navailable, and drops any previous one.', 'To force the rendering of all frames (at a cost of a possible increased\nlatency), use:', 'For presentations, it may be useful to show physical touches (on the physical\ndevice).', 'Android provides this feature in Developers options.', 'Scrcpy provides an option to enable this feature on start and disable on exit:', 'Note that it only shows physical touches (with the finger on the device).', 'Press Ctrl+r to switch between portrait and landscape modes.', 'Note that it rotates only if the application in foreground supports the\nrequested orientation.', 'It is possible to synchronize clipboards between the computer and the device, in\nboth directions:', 'There are two kinds of events generated when typing text:', 'By default, letters are injected using key events, so that the keyboard behaves\nas expected in games (typically for WASD keys).', 'But this may cause issues. If you encounter such a problem, you\ncan avoid it by:', '(but this will break keyboard behavior in games)', 'To install an APK, drag &amp; drop an APK file (ending with .apk) to the scrcpy\nwindow.', 'There is no visual feedback, a log is printed to the console.', 'To push a file to /sdcard/ on the device, drag &amp; drop a (non-APK) file to the\nscrcpy window.', 'There is no visual feedback, a log is printed to the console.', 'The target directory can be changed on start:', 'Audio is not forwarded by scrcpy. Use USBaudio (Linux-only).', 'Also see issue #14.', '¹Double-click on black borders to remove them.\n²Right-click turns the screen on if it was off, presses BACK otherwise.', 'To use a specific adb binary, configure its path in the environment variable\nADB:', 'To override the path of the scrcpy-server file, configure its path in\nSCRCPY_SERVER_PATH.', 'A colleague challenged me to find a name as unpronounceable as gnirehtet.', 'strcpy copies a string; scrcpy copies a screen.', 'See BUILD.', 'See the FAQ.', 'Read the developers page.', '\n\nGenymobile<!--\n-->/<!--\n-->scrcpy\n', 'scrcpy (v1.12.1)', '\nscrcpy/README.md\n', 'Requirements', 'Get the app', 'Run', 'Features', 'Shortcuts', 'Custom paths', 'Why scrcpy?', 'How to build?', 'Common issues', 'Developers', 'Licence', 'Articles', 'Join GitHub today', '\n              Users who have contributed to this file\n            ', 'Linux', 'Windows', 'macOS', 'Capture configuration', 'Recording', 'Connection', 'Window configuration', 'Other mirroring options', 'Input control', 'File drop', 'Audio forwarding']"
229,2.0,JavaScript,carbon-app/carbon,"['GitHub is home to over 40 million developers working together to host and review code, manage projects, and build software together.', '\n\n', '\n\n\n\n\n\n\n\n\n\n\n\n\n', '\n\n\n\n\n\n\n\n\n\n', '', ""You know all of those code screenshots you see on Twitter? Though the code's usually impressive, we saw room for improvement in the aesthetic department. Carbon makes it easy to create and share beautiful images of your source code. So what are you waiting for? Go impress all of your followers with your newfound design prowess."", '\n\n', 'There are a few different ways to import code into Carbon:', ""Once you've got all of your code into Carbon, you can customize your image by changing the syntax theme, background color, window theme, or padding."", ""After you've customized your image you can either Tweet a link to the image, or save it directly."", ""If you use the 'Tweet' button, Carbon will automatically make your image accessible. However, if you want to manually tweet your image, please check out how to make your Twitter images accessible."", 'If you include a Carbon image in a post, the source code will be invisible for assistive technology, it will not be possible to enlarge it or copy it, etc. Please, think about adding another element with the source code as text, like an HTML Details Element below the image.', 'If you are using Google Chrome, or another browser that supports Progressive Web Apps, you can install Carbon for use offline by:', 'Check out these projects our awesome community has created:', 'Carbon is a project by:', '', 'Pull requests are welcome! Please see our contributing guidelines for more details.', 'Does your company use Carbon? Consider sponsoring the project to fund new features, bug fixes, and more.', '\n\n\n\n\n', 'Love using Carbon? Consider supporting the project to fund new features and improvements', '\n\n\n\n\n\n\n\n\n', "" ▲ ZEIT  for sponsoring Carbon's hosting."", '', 'Thanks goes out to all these wonderful people (emoji key):', '\n\ncarbon-app<!--\n-->/<!--\n-->carbon\n', '\ncarbon/README.md\n', 'Introduction', 'Features', 'Usage', 'Community', 'Authors', 'Contribute &amp; Support', '\n              Sponsor carbon-app/carbon\n            ', 'Join GitHub today', '\n              Users who have contributed to this file\n            ', 'Sponsors', 'Backers', 'Thanks To', 'Contributors']"
230,3.0,Python,facebookresearch/Detectron,"['GitHub is home to over 40 million developers working together to host and review code, manage projects, and build software together.', 'Detectron is deprecated. Please see detectron2, a ground-up rewrite of Detectron in PyTorch.', ""Detectron is Facebook AI Research's software system that implements state-of-the-art object detection algorithms, including Mask R-CNN. It is written in Python and powered by the Caffe2 deep learning framework."", 'At FAIR, Detectron has enabled numerous research projects, including: Feature Pyramid Networks for Object Detection, Mask R-CNN, Detecting and Recognizing Human-Object Interactions, Focal Loss for Dense Object Detection, Non-local Neural Networks, Learning to Segment Every Thing, Data Distillation: Towards Omni-Supervised Learning, DensePose: Dense Human Pose Estimation In The Wild, and Group Normalization.', 'Example Mask R-CNN output.', 'The goal of Detectron is to provide a high-quality, high-performance\ncodebase for object detection research. It is designed to be flexible in order\nto support rapid implementation and evaluation of novel research. Detectron\nincludes implementations of the following object detection algorithms:', 'using the following backbone network architectures:', 'Additional backbone architectures may be easily implemented. For more details about these models, please see References below.', 'Detectron is released under the Apache 2.0 license. See the NOTICE file for additional details.', 'If you use Detectron in your research or wish to refer to the baseline results published in the Model Zoo, please use the following BibTeX entry.', 'We provide a large set of baseline results and trained models available for download in the Detectron Model Zoo.', 'Please find installation instructions for Caffe2 and Detectron in INSTALL.md.', 'After installation, please see GETTING_STARTED.md for brief tutorials covering inference and training with Detectron.', ""To start, please check the troubleshooting section of our installation instructions as well as our FAQ. If you couldn't find help there, try searching our GitHub issues. We intend the issues page to be a forum in which the community collectively troubleshoots problems."", ""If bugs are found, we appreciate pull requests (including adding Q&amp;A's to FAQ.md and improving our installation instructions and troubleshooting documents). Please see CONTRIBUTING.md for more information about contributing to Detectron."", '\n\nfacebookresearch<!--\n-->/<!--\n-->Detectron\n', 'Detectron', '\nDetectron/README.md\n', 'Introduction', 'Update', 'License', 'Citing Detectron', 'Model Zoo and Baselines', 'Installation', 'Quick Start: Using Detectron', 'Getting Help', 'References', 'Join GitHub today', '\n              Users who have contributed to this file\n            ']"
231,4.0,HTML,harvesthq/chosen,"['GitHub is home to over 40 million developers working together to host and review code, manage projects, and build software together.', 'Chosen is a library for making long, unwieldy select boxes more user friendly.', 'For documentation, usage, and examples, see:\nhttp://harvesthq.github.io/chosen/', 'For downloads, see:\nhttps://github.com/harvesthq/chosen/releases/', 'Chosen is available through Bower, npm, and Composer, however, the package names are not the same.', 'To install with Bower:', 'To install with npm:', 'To install with Composer:', 'The compiled files for these packages are automatically generated and stored in a 2nd Chosen repository. No pull requests will be accepted to that repository.', ""We welcome all to participate in making Chosen the best software it can be. The repository is maintained by only a few people, but has accepted contributions from over 50 authors after reviewing hundreds of pull requests related to thousands of issues. You can help reduce the maintainers' workload (and increase your chance of having an accepted contribution to Chosen) by following the\nguidelines for contributing."", '\n\nharvesthq<!--\n-->/<!--\n-->chosen\n', 'Chosen', '\nchosen/README.md\n', 'Join GitHub today', '\n              Users who have contributed to this file\n            ', 'Package managers', 'Contributing to this project', 'Chosen Credits']"
232,5.0,Shell,mathiasbynens/dotfiles,"['GitHub is home to over 40 million developers working together to host and review code, manage projects, and build software together.', '', 'Warning: If you want to give these dotfiles a try, you should first fork this repository, review the code, and remove things you don’t want or need. Don’t blindly use my settings unless you know what that entails. Use at your own risk!', 'You can clone the repository wherever you want. (I like to keep it in ~/Projects/dotfiles, with ~/dotfiles as a symlink.) The bootstrapper script will pull in the latest version and copy the files to your home folder.', 'To update, cd into your local dotfiles repository and then:', 'Alternatively, to update while avoiding the confirmation prompt:', 'To install these dotfiles without Git:', 'To update later on, just run that command again.', 'If ~/.path exists, it will be sourced along with the other files, before any feature testing (such as detecting which version of ls is being used) takes place.', 'Here’s an example ~/.path file that adds /usr/local/bin to the $PATH:', 'If ~/.extra exists, it will be sourced along with the other files. You can use this to add a few custom commands without the need to fork this entire repository, or to add commands you don’t want to commit to a public repository.', 'My ~/.extra looks something like this:', 'You could also use ~/.extra to override settings, functions and aliases from my dotfiles repository. It’s probably better to fork this repository instead, though.', 'When setting up a new Mac, you may want to set some sensible macOS defaults:', 'When setting up a new Mac, you may want to install some common Homebrew formulae (after installing Homebrew, of course):', 'Some of the functionality of these dotfiles depends on formulae installed by brew.sh. If you don’t plan to run brew.sh, you should look carefully through the script and manually install any particularly important ones. A good example is Bash/Git completion: the dotfiles use a special version from Homebrew.', 'Suggestions/improvements\nwelcome!', '\n\nmathiasbynens<!--\n-->/<!--\n-->dotfiles\n', 'Mathias’s dotfiles', '\ndotfiles/README.md\n', 'Installation', 'Feedback', 'Author', 'Thanks to…', 'Join GitHub today', '\n              Users who have contributed to this file\n            ', 'Using Git and the bootstrap script', 'Git-free install', 'Specify the $PATH', 'Add custom commands without creating a new fork', 'Sensible macOS defaults', 'Install Homebrew formulae']"
233,6.0,Jupyter Notebook,practicalAI/practicalAI,"['GitHub is home to over 40 million developers working together to host and review code, manage projects, and build software together.', 'A practical approach to machine learning.', 'Created by\nGoku Mohandas and\n\ncontributors\n\n', '📬 Newsletter - Subscribe to get updates on new content.', '\n\npracticalAI<!--\n-->/<!--\n-->practicalAI\n', '\npracticalAI/README.md\n', 'Notebooks', 'Updates', 'Join GitHub today', '\n              Users who have contributed to this file\n            ']"
234,7.0,PHP,symfony/symfony,"['GitHub is home to over 40 million developers working together to host and review code, manage projects, and build software together.', '\n\n', 'Symfony is a PHP framework for web and console applications and a set of reusable\nPHP components. Symfony is used by thousands of web applications (including\nBlaBlaCar.com and Spotify.com) and most of the popular PHP projects (including\nDrupal and Magento).', 'Symfony is an Open Source, community-driven project with thousands of\ncontributors. Join them contributing code or contributing documentation.', 'If you discover a security vulnerability within Symfony, please follow our\ndisclosure procedure.', 'Symfony development is sponsored by SensioLabs, led by the\nSymfony Core Team and supported by Symfony contributors.', '\n\nsymfony<!--\n-->/<!--\n-->symfony\n', '\nsymfony/README.md\n', 'Installation', 'Documentation', 'Community', 'Contributing', 'Security Issues', 'About Us', 'Join GitHub today', '\n              Users who have contributed to this file\n            ']"
235,8.0,JavaScript,vuejs/vuex,"['GitHub is home to over 40 million developers working together to host and review code, manage projects, and build software together.', 'Flux-inspired Application Architecture for Vue.js.', '\n\n', 'Running the examples:', 'See npm scripts for all example npm scripts.', 'MIT', '\n\nvuejs<!--\n-->/<!--\n-->vuex\n', 'Vuex  ', '\nvuex/README.md\n', 'Examples', 'Principles', 'License', 'Join GitHub today']"
236,9.0,JavaScript,yangshun/front-end-interview-handbook,"['GitHub is home to over 40 million developers working together to host and review code, manage projects, and build software together.', '\nCredits: Illustration by @yangheng\n\n', 'Unlike typical software engineer job interviews, front-end job interviews have less emphasis on algorithms and have more questions on intricate knowledge and expertise about the domain\u200a—\u200aHTML, CSS, JavaScript, just to name a few areas.', ""While there are some existing resources to help front end developers in preparing for interviews, they aren't as abundant as materials for a software engineer interview. Among the existing resources, probably the most helpful question bank would be Front-end Developer Interview Questions. Unfortunately, I couldn't find many complete and satisfactory answers to these questions online, hence here is my attempt at answering them. Being an open source repository, the project can live on with the support of the community as the state of web evolves."", 'You might be interested in the Tech Interview Handbook which has helpful content on general coding interviews such as algorithms, behavioral questions and an interview cheatsheet!', '\nCredits: Illustration by unDraw\n', 'If you are interested in how data structures are implemented, check out Lago, a Data Structures and Algorithms library for JavaScript. It is pretty much still WIP but I intend to make it into a library that is able to be used in production and also a reference resource for revising Data Structures and Algorithms.', 'We have adopted the same Code of Conduct as Facebook that we expect project participants to adhere to. Please read the full text so that you can understand what actions will and will not be tolerated.', 'Read our contributing guide to learn about how you can contribute, how to propose improvements or if you are interested in translating the content.', 'Many hours of hard work have gone into this project. Your support will be very appreciated!', '', 'All projects and packages in this repository are MIT licensed.', '\n\nyangshun<!--\n-->/<!--\n-->front-end-interview-handbook\n', 'Front End Interview Handbook', '\nfront-end-interview-handbook/README.md\n', 'What is this?', 'Looking for Generic Interview Preparation?', 'Table of Contents', 'Translations', 'Related', 'Contributing', 'License', '\n              Sponsor yangshun/front-end-interview-handbook\n            ', 'Join GitHub today', '\n              Users who have contributed to this file\n            ', 'Code of Conduct', 'Contributing Guide', 'Supporting']"
237,,CSS,IanLunn/Hover,"['GitHub is home to over 40 million developers working together to host and review code, manage projects, and build software together.', '', 'A collection of CSS3 powered hover effects to be applied to links, buttons, logos, SVG, featured images and so on. Easily apply to your own elements, modify or just use for inspiration. Available in CSS, Sass, and LESS.', 'Demo  |\nTutorial', ""Hover.css can be used in a number of ways; either copy and paste the effect you'd like to use in your own stylesheet or reference the stylesheet. Then just add the class name of the effect to the element you'd like it applied to."", ""If you plan on only using one or several effects, it's better practice to copy and paste an effect into your own stylesheet, so a user doesn't have to download css/hover.css in its entirety."", 'Assuming you want to use the Grow effect:', 'Download Hover.css', 'In css/hover.css, find the Grow CSS (each effect is named using a comment above it):', 'Copy this effect and then paste it into your own stylesheet.', ""In the HTML file which you'd like the effect to appear, add the class of .hvr-grow to your chosen element."", 'Example element before applying Hover.css effect:', 'Example element after applying Hover.css effect:', 'Note: As of 2.0.0 all Hover.css class names are prefixed with hvr- to prevent conflicts with other libraries/stylesheets. If using Sass/LESS, this can easily be changed using the $nameSpace/@nameSpace variable in scss/_options.scss or less/_options.less.', 'If you plan on using many Hover.css effects, you may like to reference the entire Hover.css stylesheet.', 'Alternatively you can add a reference into an existing stylesheet like so (this may be useful to WordPress users who are unable to edit HTML):', 'Example element before applying Hover.css effect:', 'Example element after applying Hover.css effect:', 'To make an element ""transformable"", Hover.css  gives the following to all elements it is applied to:', 'Should you wish to override this behavior, either remove the above CSS from Hover.css or change the display property for the element. Be sure to declare the override after the Hover.css declarations so the CSS cascade will take effect. Alternatively, if you are using the Sass/LESS version of Hover.css, you can remove/comment out the forceBlockLevel() mixin found in scss/_hacks.scss or less/_hacks.less.', 'For more information about Transformable elements, see the CSS Transforms Module.', 'To add a Hover.css icon, place the icon HTML inside the element that a Hover.css effect is applied to. For example:', ""In the above code, we have given a link element a class of hvr-icon-forward which will make an icon move forward when the link is hovered over. The icon itself is given a class of hvr-icon to let Hover.css know that this is the icon we want to animate. In this example, our icon is from FontAwesome, which we've loaded into the &lt;head&gt;&lt;/head&gt; of our web page as per FontAwesome's instructions, like so:"", 'Note: As of Hover.css v2.3.0 you can use any method you like for adding icons (previously, only FontAwesome was supported out-of-the-box.) For example, you could use another icon library or instead, use an image like so:', 'Here, the image will act as the icon because it has the hvr-icon class applied to it, and when hovered over, the icon will spin as defined by the hvr-icon-spin class on the parent element.', 'Position of the icon is entirely in your control. You could place it before the text, like so:', 'Or use custom CSS to position the icon as you see fit.', 'The project consists of the following folders and files:', 'Other files of note include:', 'Many Hover.css effects rely on CSS3 features such as transitions, animations, transforms and pseudo-elements, for that reason, effects may not fully work in older browsers.', 'Aside from the above mentioned browsers, Hover.css is supported across all major browsers. Please see caniuse.com for full support for many web technologies and test your webpages accordingly. It is recommended to apply fallback effects for older browsers, using CSS supported by those browsers or a feature testing library such as Modernizr.', 'Grunt is non-essential but can speed up development. With Grunt installed, run grunt from the command line to set up a development server accessed at http://127.0.0.1:8000/ or your local IP for network testing. With Grunt running, Sass or LESS will be preprocessed (depending on whether you work out of the scss or less folder) and CSS files will be minified.', 'Note: Originally Grunt was set up to autoprefix CSS properties but to make the project as accessible as possible, this is no longer the case. The prefixed(property, value) Sass/LESS mixin should be used for browser prefixing instead. See Using Sass/LESS for Development and [Using LESS for Development].', 'Sass/LESS are non-essential but can speed up development. Preprocess Sass/LESS with your favourite software or the environment provided via Grunt.', 'Sass/LESS is used in the Hover.css project to separate various CSS into specific files. Each effect is within its own file in the effects directory. Hover.css also uses the following .scss and .less files:', 'Contains hacks (undesirable but usually necessary lines of code) applied to certain effects. Hacks explained here.', 'Contains prefixed and keyframes mixins that apply the necessary prefixes you specify in _options.scss / _options.less to properties and keyframes.', 'Properties can be prefixed like so:', 'The prefixed mixin is passed the property you want to prefix, followed by its value.', 'Keyframes can be prefixed like so:', 'The keyframes mixin is passed the keyframe name, followed by the content using the @content directive.', 'The keyframes mixin is passed the keyframe name, followed by the content, both as arguments.', ""Contains default options, various effect options and the browser prefixes you'd like to use with the prefixed mixin. By default, only the -webkit- prefix is set to true (due to most browsers not requiring prefixes now)."", 'As of 2.0.0, _options also includes a $nameSpace / @nameSpace option which allows you to change the name all classes are prefixed with. The default namespace is hvr.', 'The $includeClasses / @includeClasses option by default is set to true and will generate all Hover.css effects under their own class names, hvr-grow for example. Should you wish to add the properties that make up Hover.css effects to your own class names, set this option to false.', ""If you'd like to contribute your own effects, please see the Contributing Guide."", 'Hover.css is made available under a free personal/open source or paid commercial licenses depending on your requirements. To compare licenses please visit the Ian Lunn Design Limited Store and purchase a commercial license here.', 'For personal/open source use, Hover.css is made available under a MIT license', 'Read full license', 'For commercial use, Hover.css is made available under Commercial, Extended Commercial, and OEM Commercial licenses.', 'Purchase | Read full license', '*With the exception of applications that allow end users to produce separate applications. See the OEM Commercial License.', 'Purchase | Read full license', ""Should your application enable end users to produce separate applications that incorporate Ian Lunn Design Limited's software, for example, a development toolkit, library, or application builder, you must obtain an OEM Commercial License. Please contact us for more information about the OEM Commercial License."", 'Hover.css was previously made available under a MIT License for both commercial and non-commercial use. Anyone that obtained a MIT license for commercial use before v2.2.0 (24th March 2017) may continue to use Hover.css versions prior to v2.2.0 under that same license.', ""If you'd like to upgrade to v2.2.0 or above, or would like to simply show your support for Hover.css (we'd much appreciate it!), please purchase an up-to-date commercial license. Purchase a Commercial License."", 'Ian Lunn is a Freelance Front-end Developer and author of CSS3 Foundations.', 'Hire Ian for responsive websites, WordPress websites, JavaScript, animation, and optimization.', '\n\nIanLunn<!--\n-->/<!--\n-->Hover\n', 'Hover.css', '\nHover/README.md\n', 'Contents', 'Download/Install', 'How To Use', ""What's Included?"", 'Browser Support', 'Using Grunt for Development', 'Using Sass/LESS for Development', 'Contribute to Hover.css', 'Licenses', 'Hire Ian Lunn', 'Join GitHub today', '\n              Users who have contributed to this file\n            ', 'A. Copy and Paste an Effect', 'B. Reference Hover.css', 'A Note on the display Property', 'Using Icon Effects', 'css', 'scss/less', 'Other', '_hacks', '_mixins', '_options', 'Personal/Open Source', 'Commercial', 'MIT License (Pre v2.2.0 / 24th March 2017)']"
238,,Objective-C,SDWebImage/SDWebImage,"['\n          GitHub makes it easy to scale back on context switching. Read rendered\n          documentation, see the history of any file, and collaborate with\n          contributors on projects across GitHub.\n        ', '\n\n', '\n\n\n\n\n\n\n', 'This library provides an async image downloader with cache support. For convenience, we added categories for UI elements like UIImageView, UIButton, MKAnnotationView.', 'In order to keep SDWebImage focused and limited to the core features, but also allow extensibility and custom behaviors, during the 5.0 refactoring we focused on modularizing the library.\nAs such, we have moved/built new modules to SDWebImage org.', 'SwiftUI is an innovative UI framework written in Swift to build user interfaces across all Apple platforms.', 'We support SwiftUI by building with the functions (caching, loading and animation) powered by SDWebImage. You can have a try with SDWebImageSwiftUI', 'You can use those directly, or create similar components of your own.', 'In 5.0, we introduced a brand new mechanism for supporting animated images. This includes animated image loading, rendering, decoding, and also supports customizations (for advanced users).\nThis animated image solution is available for iOS/tvOS/macOS. The SDAnimatedImage is subclass of UIImage/NSImage, and SDAnimatedImageView is subclass of UIImageView/NSImageView, to make them compatible with the common frameworks APIs. See Animated Image for more detailed information.', 'In order to clean up things and make our core project do less things, we decided that the FLAnimatedImage integration does not belong here. From 5.0, this will still be available, but under a dedicated repo SDWebImageFLPlugin.', 'There are four ways to use SDWebImage in your project:', 'CocoaPods is a dependency manager for Objective-C, which automates and simplifies the process of using 3rd-party libraries in your projects. See the Get Started section for more details.', 'Swift project previously have to use use_frameworks! to make all Pods into dynamic framework to let CocoaPods works.', 'However, start with CocoaPods 1.5.0+ (with Xcode 9+), which supports to build both Objective-C &amp;&amp; Swift code into static framework. You can use modular headers to use SDWebImage as static framework, without the need of use_frameworks!:', 'See more on CocoaPods 1.5.0 — Swift Static Libraries', 'If not, you still need to add use_frameworks! to use SDWebImage as dynamic framework:', 'There are 2 subspecs available now: Core and MapKit (this means you can install only some of the SDWebImage modules. By default, you get just Core, so if you need MapKit, you need to specify it).', 'Podfile example:', 'Carthage is a lightweight dependency manager for Swift and Objective-C. It leverages CocoaTouch modules and is less invasive than CocoaPods.', 'To install with carthage, follow the instruction on Carthage', ""Carthage users can point to this repository and use whichever generated framework they'd like: SDWebImage, SDWebImageMapKit or both."", 'Make the following entry in your Cartfile: github ""SDWebImage/SDWebImage""\nThen run carthage update\nIf this is your first time using Carthage in the project, you\'ll need to go through some additional steps as explained over at Carthage.', ""NOTE: At this time, Carthage does not provide a way to build only specific repository subcomponents (or equivalent of CocoaPods's subspecs). All components and their dependencies will be built with the above command. However, you don't need to copy frameworks you aren't using into your project. For instance, if you aren't using SDWebImageMapKit, feel free to delete that framework from the Carthage Build directory after carthage update completes."", 'Swift Package Manager (SwiftPM) is a tool for managing the distribution of Swift code as well as C-family dependency. From Xcode 11, SwiftPM got natively integrated with Xcode.', ""SDWebImage support SwiftPM from version 5.1.0. To use SwiftPM, you should use Xcode 11 to open your project. Click File -&gt; Swift Packages -&gt; Add Package Dependency, enter SDWebImage repo's URL. Or you can login Xcode with your GitHub account and just type SDWebImage to search."", 'After select the package, you can choose the dependency type (tagged version, branch or commit). Then Xcode will setup all the stuff for you.', ""If you're a framework author and use SDWebImage as a dependency, update your Package.swift file:"", 'See more on Manual install Guide', 'In the source files where you need to use the library, import the umbrella header file:', 'At this point your workspace should build without error. If you are having problem, post to the Issue and the\ncommunity can help you solve it.', 'Thank you to all the people who have already contributed to SDWebImage.', '', 'All source code is licensed under the MIT License.', '\n\n', '\n\n', '\n\n', '\n\n', '\n\nSDWebImage<!--\n-->/<!--\n-->SDWebImage\n', '\nSDWebImage/README.md\n', 'Features', 'Supported Image Formats', 'Additional modules', 'Requirements', 'Getting Started', 'Who Uses It', 'Communication', 'Contribution', 'How To Use', 'Animated Images (GIF) support', 'Installation', 'Author', 'Collaborators', 'Credits', 'Licenses', 'Architecture', 'All your code in one place', '\n              Users who have contributed to this file\n            ', 'Installation with CocoaPods', 'Installation with Carthage (iOS 8+)', 'Installation with Swift Package Manager (Xcode 11+)', 'Manual Installation Guide', 'Import headers in your source files', 'Build Project']"
